Entity,Year,Iron and steel production,"Military expenditure (1816-1913, current prices)","Military expenditure (1914-2007, current prices)",Military personnel,"Military expenditure (1830-1913, real prices)","Military expenditure (1914-2007, real prices)"
Syria,2005,70,,1502000,307,,1337088.597
Syria,2006,70,,1739000,308,,1502022.044
Syria,2007,70,,1465000,308,,1232472.262
Taiwan,1949,3,,,1500,,
Taiwan,1950,14,,81259,300,,483949.0553
Taiwan,1951,16,,109903,500,,611410.0999
Taiwan,1952,15,,91125,500,,498478.7074
Taiwan,1953,20,,145631,600,,786657.1629
Taiwan,1954,25,,67029,600,,358758.4843
Taiwan,1955,40,,133813,600,,704238.2114
Taiwan,1956,63,,129136,530,,657237.2306
Taiwan,1957,88,,153349,580,,755126.2544
Taiwan,1958,107,,254237,630,,1224674.584
Taiwan,1959,159,,203408,615,,966188
Taiwan,1960,200,,222650,600,,1043066.848
Taiwan,1961,185,,230866,580,,1069927.376
Taiwan,1962,182,,269798,570,,1234978.101
Taiwan,1963,215,,279790,544,,1266556.28
Taiwan,1964,236,,299252,600,,1334009.052
Taiwan,1965,260,,319202,524,,1397831.646
Taiwan,1966,221,,254364,544,,1083196.462
Taiwan,1967,228,,274314,547,,1135097.194
Taiwan,1968,242,,299252,528,,1187869.427
Taiwan,1969,291,,379052,555,,1434407.037
Taiwan,1970,370,,481296,522,,1729413.315
Taiwan,1971,453,,507500,540,,1735972.222
Taiwan,1972,470,,552500,550,,1811217.974
Taiwan,1973,507,,678947,503,,2110818.9
Taiwan,1974,519,,852631,493,,2432820.648
Taiwan,1975,680,,1007894,504,,2631901.775
Taiwan,1976,1628,,1202631,475,,2977129.764
Taiwan,1977,1770,,1535422,460,,3578136.243
Taiwan,1978,3432,,2628391,471,,5724439.867
Taiwan,1979,3186,,4728790,468,,9512174.235
Taiwan,1980,3417,,6571428,465,,12125602.5
Taiwan,1981,3157,,2651000,461,,4474245.466
Taiwan,1982,4152,,3509000,457,,5576402.29
Taiwan,1983,5031,,4026000,464,,6155510.456
Taiwan,1984,5008,,3821000,484,,5640917.433
Taiwan,1985,5306,,4100000,444,,5865635.919
Taiwan,1986,5545,,4540000,424,,6366106.164
Taiwan,1987,5915,,5910000,424,,8080980.13
Taiwan,1988,8288,,6700000,406,,8852258.793
Taiwan,1989,10114,,8060000,406,,10250557.54
Taiwan,1990,10466,,8690000,370,,10657841.85
Taiwan,1991,10644,,9290000,370,,11025479.71
Taiwan,1992,11180,,10420000,360,,12091452.46
Taiwan,1993,12779,,10450000,442,,11844297.58
Taiwan,1994,11594,,11457000,425,,12714646.02
Taiwan,1995,11605,,13143000,425,,14289435.34
Taiwan,1996,12416,,13868000,400,,14806395.31
Taiwan,1997,16056,,13657000,400,,14336261.12
Taiwan,1998,16965,,14447000,370,,15002090.16
Taiwan,1999,15438,,14964000,370,,15304133.38
Taiwan,2000,16896,,17597000,370,,17597000
Taiwan,2001,17261,,10432000,370,,10200316.18
Taiwan,2002,18230,,7589000,370,,7307892.874
Taiwan,2003,18832,,7542000,290,,7120294.904
Taiwan,2004,19599,,7542000,290,,6930143.402
Taiwan,2005,18942,,7978000,290,,7102059.137
Taiwan,2006,20092,,7738000,290,,6683523.046
Taiwan,2007,20903,,9585000,290,,8063649.579
Tanzania,1961,,,11229,1,,52039.77419
Tanzania,1962,,,1400,2,,6408.384572
Tanzania,1963,,,2520,8,,11407.56219
Tanzania,1964,,,4761,8,,21223.64126
Tanzania,1965,,,7001,10,,30658.38984
Tanzania,1966,,,8121,12,,34582.8752
Tanzania,1967,,,9801,13,,40556.03284
Tanzania,1968,,,10921,14,,43350.49394
Tanzania,1969,,,12321,15,,46625.0781
Tanzania,1970,,,19040,20,,68415.34006
Tanzania,1971,,,30379,20,,103915.4683
Tanzania,1972,,,38359,25,,125749.3399
Tanzania,1973,,,55686,25,,173125.533
Tanzania,1974,,,85774,20,,244739.8209
Tanzania,1975,,,98199,25,,256425.8964
Tanzania,1976,,,97622,25,,241664.6185
Tanzania,1977,,,136572,31,,318266.3939
Tanzania,1978,,,264913,63,,576960.7864
Tanzania,1979,,,261569,53,,526157.8337
Tanzania,1980,,,268004,53,,494521.1257
Tanzania,1981,,,223087,43,,376516.7854
Tanzania,1982,,,143559,43,,228139.8508
Tanzania,1983,,,123131,84,,188259.8504
Tanzania,1984,,,103992,43,,153522.7128
Tanzania,1985,,,223420,43,,319634.2383
Tanzania,1986,,,447658,40,,627717.699
Tanzania,1987,,,119200,40,,162986.9427
Tanzania,1988,,,93000,40,,122874.637
Tanzania,1989,,,119200,40,,151596.3348
Tanzania,1990,,,113530,40,,139238.7554
Tanzania,1991,,,442000,40,,524570.7246
Tanzania,1992,,,107740,46,,125022.3693
Tanzania,1993,,,90000,46,,102008.3045
Tanzania,1994,,,90000,50,,99879.38745
Tanzania,1995,,,87000,50,,94588.82103
Tanzania,1996,,,114000,50,,121713.9505
Tanzania,1997,,,123000,35,,129117.6772
Tanzania,1998,,,146000,35,,151609.6881
Tanzania,1999,,,141000,35,,144204.9457
Tanzania,2000,,,144000,34,,144000
Tanzania,2001,,,140000,27,,136890.7463
Tanzania,2002,,,143000,27,,137703.0809
Tanzania,2003,,,132000,27,,124619.3221
Tanzania,2004,,,122000,27,,112102.5583
Tanzania,2005,,,135000,27,,120177.7367
Tanzania,2006,,,147000,27,,126967.9359
Tanzania,2007,,,162000,27,,136287.0351
Thailand,1887,,,,15,,
Thailand,1888,,,,15,,
Thailand,1889,,,,15,,
Thailand,1890,,,,15,,
Thailand,1891,,,,15,,
Thailand,1892,,,,15,,
Thailand,1893,,,,5,,
Thailand,1894,,,,6,,
Thailand,1895,,,,6,,
Thailand,1896,,,,6,,
Thailand,1897,,,,6,,
Thailand,1898,,,,6,,
Thailand,1899,,238,,6,249.4423077,
Thailand,1900,,,,10,,
Thailand,1901,,254,,4,258.7476636,
Thailand,1902,,256,,10,263.245283,
Thailand,1903,,353,,18,362.990566,
Thailand,1904,,570,,18,591.7142857,
Thailand,1905,,755,,18,783.7619048,
Thailand,1906,,821,,16,836.3457944,
Thailand,1907,,1067,,26,1067,
Thailand,1908,,1094,,31,1104.12963,
Thailand,1909,,1097,,31,1107.157407,
Thailand,1910,,1096,,31,1086.036364,
Thailand,1911,,870,,31,862.0909091,
Thailand,1912,,874,,31,835.6666667,
Thailand,1913,,1245,,31,1190.394737,
Thailand,1914,,,6592,32,,87632.93506
Thailand,1915,,,6697,32,,86364.93386
Thailand,1916,,,6575,32,,75199.26676
Thailand,1917,,,6376,32,,59131.44281
Thailand,1918,,,7248,32,,57681.11953
Thailand,1919,,,6671,25,,51829.99905
Thailand,1920,,,7267,25,,49549.92756
Thailand,1921,,,7577,25,,60593.80176
Thailand,1922,,,7704,24,,65241.00931
Thailand,1923,,,7704,26,,63468.86922
Thailand,1924,,,7704,26,,64244.45621
Thailand,1925,,,9083,25,,74380.687
Thailand,1926,,,8353,26,,68130.19622
Thailand,1927,,,9113,27,,76149.34388
Thailand,1928,,,9379,27,,77737.48077
Thailand,1929,,,9379,28,,77580.43535
Thailand,1930,,,9432,28,,80962.9434
Thailand,1931,,,6401,30,,61307.35556
Thailand,1932,,,5752,30,,62388.24901
Thailand,1933,,,5499,27,,61267.0898
Thailand,1934,,,7879,27,,83253.07226
Thailand,1935,,,10292,27,,106550.1745
Thailand,1936,,,10662,32,,109002.6442
Thailand,1937,,,12147,35,,119270.723
Thailand,1938,,,12366,38,,124864.5795
Thailand,1939,,,10943,31,,111457.9938
Thailand,1940,,,10514,,,105903.0086
Thailand,1941,,,21856,,,206196.7558
Thailand,1946,,,6996,44,,49303.13597
Thailand,1947,,,12771,44,,81133.99457
Thailand,1948,,,21940,44,,132107.8382
Thailand,1949,,,27929,44,,168417.2172
Thailand,1950,,,23705,44,,141178.36
Thailand,1951,,,21557,44,,119925.4572
Thailand,1952,,,38243,44,,209199.684
Thailand,1953,,,57339,45,,309728.9387
Thailand,1954,,,44594,45,,238679.9124
Thailand,1955,,,40958,45,,215555.9524
Thailand,1956,,,39058,50,,198785.5575
Thailand,1957,,,75348,100,,371031.1317
Thailand,1958,,,66493,100,,320300.6924
Thailand,1959,,,67322,99,,319779.5
Thailand,1960,7,,65050,97,,304745.1087
Thailand,1961,7,,69678,80,,322916.3226
Thailand,1962,7,,75274,83,,344560.5288
Thailand,1963,3,,78839,85,,356889.2045
Thailand,1964,4,,85298,85,,380242.4181
Thailand,1965,6,,94287,132,,412896.3866
Thailand,1966,6,,103255,151,,439706.2897
Thailand,1967,3,,124106,151,,513544.2314
Thailand,1968,6,,151524,167,,601468.7523
Thailand,1969,6,,189611,175,,717525.1751
Thailand,1970,40,,239019,175,,858853.265
Thailand,1971,120,,255673,195,,874563.9921
Thailand,1972,182,,275865,205,,904346.8715
Thailand,1973,190,,302522,233,,940528.7236
Thailand,1974,220,,358037,221,,1021590.59
Thailand,1975,236,,512193,227,,1337483.57
Thailand,1976,275,,579588,228,,1434778.154
Thailand,1977,300,,637255,230,,1485054.41
Thailand,1978,331,,769571,250,,1676068.33
Thailand,1979,440,,972476,250,,1956179.308
Thailand,1980,450,,1096779,234,,2023777.204
Thailand,1981,300,,1665821,250,,2811502.096
Thailand,1982,312,,1542992,250,,2452078.69
Thailand,1983,340,,1652304,233,,2526272.863
Thailand,1984,381,,1750223,235,,2583842.824
Thailand,1985,447,,1520000,235,,2174577.219
Thailand,1986,463,,1570000,256,,2201494.863
Thailand,1987,534,,1740000,256,,2379171.815
Thailand,1988,552,,1830000,256,,2417855.76
Thailand,1989,689,,1800000,283,,2289206.399
Thailand,1990,685,,2060000,283,,2526484.948
Thailand,1991,711,,2400000,283,,2848347.826
Thailand,1992,779,,2900000,283,,3365183.506
Thailand,1993,800,,3200000,295,,3626961.938
Thailand,1994,1461,,3630000,290,,4028468.627
Thailand,1995,2134,,4006000,288,,4355434.679
Thailand,1996,2143,,4393000,288,,4690257.757
Thailand,1997,2101,,3326000,288,,3491425.971
Thailand,1998,1814,,2124000,280,,2205609.434
Thailand,1999,1532,,2638000,300,,2697962.033
Thailand,2000,2100,,2419000,301,,2419000
Thailand,2001,2127,,18319000,306,,17912154.15
Thailand,2002,2538,,1832000,306,,1764140.169
Thailand,2003,3551,,1931000,314,,1823029.629
Thailand,2004,4533,,1954000,310,,1795478.68
Thailand,2005,5161,,2075000,306,,1847176.324
Thailand,2006,4194,,2373000,307,,2049625.251
Thailand,2007,5565,,3333000,307,,2803979.556
Timor,2006,,,,1,,
Timor,2007,,,,1,,
Tunisia,1825,,,,9,,
Tunisia,1826,,,,9,,
Tunisia,1827,,,,9,,
Tunisia,1828,,,,9,,
Tunisia,1829,,,,9,,
Tunisia,1830,,,,9,,
Tunisia,1831,,,,9,,
Tunisia,1832,,,,9,,
Tunisia,1833,,,,9,,
Tunisia,1834,,,,9,,
Tunisia,1835,,,,9,,
Tunisia,1836,,,,9,,
Tunisia,1837,,,,9,,
Tunisia,1838,,,,9,,
Tunisia,1839,,,,9,,
Tunisia,1840,,,,9,,
Tunisia,1841,,,,10,,
Tunisia,1842,,,,10,,
Tunisia,1843,,,,11,,
Tunisia,1844,,,,11,,
Tunisia,1845,,,,12,,
Tunisia,1846,,,,12,,
Tunisia,1847,,,,13,,
Tunisia,1848,,,,13,,
Tunisia,1849,,,,14,,
Tunisia,1850,,,,14,,
Tunisia,1851,,,,15,,
Tunisia,1852,,,,15,,
Tunisia,1853,,,,15,,
Tunisia,1854,,,,16,,
Tunisia,1855,,,,16,,
Tunisia,1856,,,,17,,
Tunisia,1857,,,,17,,
Tunisia,1858,,,,18,,
Tunisia,1859,,,,18,,
Tunisia,1860,,,,18,,
Tunisia,1861,,,,19,,
Tunisia,1862,,,,19,,
Tunisia,1863,,,,20,,
Tunisia,1864,,,,20,,
Tunisia,1865,,,,21,,
Tunisia,1866,,,,21,,
Tunisia,1867,,,,22,,
Tunisia,1868,,,,22,,
Tunisia,1869,,,,23,,
Tunisia,1870,,,,23,,
Tunisia,1871,,,,23,,
Tunisia,1872,,,,4,,
Tunisia,1873,,,,4,,
Tunisia,1874,,,,4,,
Tunisia,1875,,,,4,,
Tunisia,1876,,,,4,,
Tunisia,1877,,,,4,,
Tunisia,1878,,,,4,,
Tunisia,1879,,,,5,,
Tunisia,1880,,,,5,,
Tunisia,1881,,,,5,,
Tunisia,1956,,,5143,5,,26175.28092
Tunisia,1957,,,7143,6,,35173.79856
Tunisia,1958,,,10479,6,,50477.95941
Tunisia,1959,,,15714,12,,74641.5
Tunisia,1960,,,17619,16,,82541.18478
Tunisia,1961,,,20476,18,,94894.15054
Tunisia,1962,,,15714,18,,71929.53941
Tunisia,1963,,,16905,25,,76525.72968
Tunisia,1964,,,20476,25,,91278.15133
Tunisia,1965,,,14231,20,,62319.60374
Tunisia,1966,25,,16923,25,,72065.75507
Tunisia,1967,46,,16154,25,,66844.4194
Tunisia,1968,80,,20192,25,,80151.37567
Tunisia,1969,102,,20192,25,,76410.48429
Tunisia,1970,100,,22692,25,,81537.86222
Tunisia,1971,87,,24937,25,,85300.37302
Tunisia,1972,132,,31643,20,,103732.797
Tunisia,1973,137,,38333,20,,119175.7544
Tunisia,1974,132,,46506,20,,132696.0397
Tunisia,1975,129,,75316,20,,196671.787
Tunisia,1976,103,,83955,21,,207831.77
Tunisia,1977,156,,121678,20,,283557.5248
Tunisia,1978,160,,148246,22,,322868.7484
Tunisia,1979,176,,153751,24,,309277.0668
Tunisia,1980,178,,338701,29,,624971.2684
Tunisia,1981,173,,229887,29,,387993.5373
Tunisia,1982,105,,324009,32,,514905.822
Tunisia,1983,163,,429076,28,,656031.2479
Tunisia,1984,166,,437008,38,,645152.0663
Tunisia,1985,160,,416537,38,,595915.7046
Tunisia,1986,181,,547770,38,,768097.351
Tunisia,1987,188,,523860,38,,716294.7971
Tunisia,1988,159,,545470,40,,720692.7767
Tunisia,1989,188,,482460,40,,613583.6217
Tunisia,1990,176,,400770,35,,491523.9674
Tunisia,1991,193,,468600,35,,556139.913
Tunisia,1992,182,,596000,35,,691603.2308
Tunisia,1993,182,,345000,35,,391031.8339
Tunisia,1994,184,,312000,35,,346248.5432
Tunisia,1995,201,,369000,35,,401187.0685
Tunisia,1996,187,,406000,35,,433472.4902
Tunisia,1997,195,,334000,35,,350612.2292
Tunisia,1998,171,,363000,35,,376947.3751
Tunisia,1999,231,,348000,35,,355910.0787
Tunisia,2000,229,,357000,35,,357000
Tunisia,2001,239,,377000,35,,368627.2239
Tunisia,2002,200,,346000,35,,333183.6783
Tunisia,2003,86,,410000,35,,387075.1672
Tunisia,2004,66,,447000,35,,410736.4228
Tunisia,2005,115,,471000,35,,419286.7703
Tunisia,2006,160,,502000,35,,433591.1824
Tunisia,2007,160,,470000,35,,395400.6575
Trinidad and Tobago,1962,,,,1,,
Trinidad and Tobago,1963,,,1930,1,,8736.744057
Trinidad and Tobago,1964,,,2865,1,,12771.63038
Trinidad and Tobago,1965,,,2515,1,,11013.54813
Trinidad and Tobago,1966,,,2515,1,,10710.0026
Trinidad and Tobago,1967,,,2632,1,,10891.08034
Trinidad and Tobago,1968,,,2350,1,,9328.235579
Trinidad and Tobago,1969,,,2850,1,,10784.95841
Trinidad and Tobago,1970,,,3350,1,,12037.36288
Trinidad and Tobago,1971,,,3949,1,,13508.0873
Trinidad and Tobago,1972,,,4164,1,,13650.51882
Trinidad and Tobago,1973,,,3726,1,,11583.98405
Trinidad and Tobago,1974,,,4627,1,,13202.26585
Trinidad and Tobago,1975,,,5991,1,,15644.228
Trinidad and Tobago,1976,,,6564,1,,16249.27328
Trinidad and Tobago,1977,,,8042,1,,18741.01821
Trinidad and Tobago,1978,,,14900,1,,32451.09043
Trinidad and Tobago,1979,,,21903,1,,44058.87178
Trinidad and Tobago,1980,,,29103,1,,53700.87134
Trinidad and Tobago,1981,,,43009,2,,72588.76772
Trinidad and Tobago,1982,,,68790,2,,109319.0976
Trinidad and Tobago,1983,,,81022,2,,123877.7367
Trinidad and Tobago,1984,,,75020,2,,110751.5378
Trinidad and Tobago,1985,,,73470,2,,105109.3344
Trinidad and Tobago,1986,,,193750,2,,271681.2928
Trinidad and Tobago,1987,,,,2,,
Trinidad and Tobago,1988,,,,2,,
Trinidad and Tobago,1989,,,59000,2,,75035.09862
Trinidad and Tobago,1990,371,,,2,,
Trinidad and Tobago,1991,440,,29000,2,,34417.53623
Trinidad and Tobago,1992,553,,74000,2,,85870.1998
Trinidad and Tobago,1993,519,,,2,,
Trinidad and Tobago,1994,631,,77000,2,,85452.36482
Trinidad and Tobago,1995,738,,72000,2,,78280.40361
Trinidad and Tobago,1996,695,,67000,2,,71533.63755
Trinidad and Tobago,1997,736,,40000,2,,41989.48853
Trinidad and Tobago,1998,777,,44000,2,,45690.59092
Trinidad and Tobago,1999,729,,40000,2,,40909.20445
Trinidad and Tobago,2000,741,,62000,3,,62000
Trinidad and Tobago,2001,668,,67000,3,,65512
Trinidad and Tobago,2002,817,,28000,3,,26962.84102
Trinidad and Tobago,2003,903,,55000,3,,51924.71755
Trinidad and Tobago,2004,815,,70000,2,,64321.14004
Trinidad and Tobago,2005,712,,92000,2,,81898.90205
Trinidad and Tobago,2006,673,,52000,3,,44913.82766
Trinidad and Tobago,2007,682,,55000,3,,46270.28971
Togo,1960,,,100,,,468.4782609
Togo,1961,,,269,,,1246.655914
Togo,1962,,,585,1,,2677.789268
Togo,1963,,,926,1,,4191.826423
Togo,1964,,,2764,2,,12321.3914
Togo,1965,,,2748,2,,12033.88877
Togo,1966,,,2364,2,,10066.9766
Togo,1967,,,2574,2,,10651.07933
Togo,1968,,,2683,1,,10650.06641
Togo,1969,,,3158,1,,11950.49076
Togo,1970,,,3058,2,,10988.13602
Togo,1971,,,3421,2,,11701.99206
Togo,1972,,,4232,2,,13873.43795
Togo,1973,,,5662,2,,17602.93014
Togo,1974,,,6669,2,,19028.72509
Togo,1975,,,9145,3,,23880.23119
Togo,1976,,,13194,4,,32661.93047
Togo,1977,,,16762,4,,39062.04269
Togo,1978,,,21224,5,,46224.29149
Togo,1979,,,22513,4,,45285.91427
Togo,1980,,,23360,4,,43103.88463
Togo,1981,,,23087,6,,38965.26031
Togo,1982,,,18763,6,,29817.62216
Togo,1983,,,17321,6,,26482.7612
Togo,1984,,,17549,7,,25907.47449
Togo,1985,,,19210,7,,27482.65024
Togo,1986,,,30010,7,,42080.80308
Togo,1987,,,43410,8,,59356.23476
Togo,1988,,,45689,6,,60365.79881
Togo,1989,,,43000,6,,54686.5973
Togo,1990,,,49900,8,,61199.8053
Togo,1991,,,47440,8,,56302.34203
Togo,1992,,,,8,,
Togo,1993,,,43100,8,,48850.6436
Togo,1994,,,25000,8,,27744.27429
Togo,1995,,,28000,10,,30442.37918
Togo,1996,,,29000,10,,30962.32073
Togo,1997,,,29000,12,,30442.37918
Togo,1998,,,35000,12,,36344.78823
Togo,1999,,,34000,11,,34772.82378
Togo,2000,,,31000,7,,31000
Togo,2001,,,31000,10,,30311.52239
Togo,2002,,,24000,10,,23111.00659
Togo,2003,,,29000,8,,27378.48743
Togo,2004,,,32000,8,,29403.94973
Togo,2005,,,33000,8,,29376.78008
Togo,2006,,,34000,9,,29366.73347
Togo,2007,,,42000,9,,35333.67578
Turkmenistan,1992,,,433300,28,,502804.8321
Turkmenistan,1993,,,74000,28,,83873.49481
Turkmenistan,1994,,,66000,15,,73244.88413
Turkmenistan,1995,,,135000,21,,146775.7568
Turkmenistan,1996,,,141000,21,,150540.9387
Turkmenistan,1997,,,138000,21,,144863.7354
Turkmenistan,1998,,,86000,15,,89304.3368
Turkmenistan,1999,,,144000,15,,147273.136
Turkmenistan,2000,,,290000,14,,290000
Turkmenistan,2001,,,222000,18,,217069.6119
Turkmenistan,2002,,,350000,18,,337035.5127
Turkmenistan,2003,,,350000,29,,330430.0208
Turkmenistan,2004,,,145000,27,,133236.6472
Turkmenistan,2005,,,154000,26,,137091.6404
Turkmenistan,2006,,,184000,26,,158925.8517
Turkmenistan,2007,,,209000,26,,175827.1009
Turkey,1816,,,,121,,
Turkey,1817,,,,121,,
Turkey,1818,,,,121,,
Turkey,1819,,,,141,,
Turkey,1820,,,,161,,
Turkey,1821,,,,181,,
Turkey,1822,,,,200,,
Turkey,1823,,,,206,,
Turkey,1824,,,,191,,
Turkey,1825,,,,190,,
Turkey,1826,,,,190,,
Turkey,1827,,,,191,,
Turkey,1828,,,,129,,
Turkey,1829,,,,129,,
Turkey,1830,,,,129,,
Turkey,1831,,,,129,,
Turkey,1832,,,,129,,
Turkey,1833,,,,129,,
Turkey,1834,,,,129,,
Turkey,1835,,,,129,,
Turkey,1836,,,,129,,
Turkey,1837,,,,129,,
Turkey,1838,,,,129,,
Turkey,1839,,,,278,,
Turkey,1840,,,,137,,
Turkey,1841,,,,145,,
Turkey,1842,,,,153,,
Turkey,1843,,,,162,,
Turkey,1844,,,,171,,
Turkey,1845,,,,158,,
Turkey,1846,,,,144,,
Turkey,1847,,,,130,,
Turkey,1848,,,,135,,
Turkey,1849,,,,140,,
Turkey,1850,,,,145,,
Turkey,1851,,3340,,150,4045.111111,
Turkey,1852,,2812,,150,3443.910112,
Turkey,1853,,,,160,,
Turkey,1854,,,,160,,
Turkey,1855,10,3058,,160,3236.135922,
Turkey,1856,10,3045,,160,3253.970588,
Turkey,1857,10,2792,,160,2983.607843,
Turkey,1858,10,2605,,160,2897.397959,
Turkey,1859,10,4338,,160,4728.42,
Turkey,1860,10,4337,,160,4727.33,
Turkey,1861,10,5360,,160,5672.23301,
Turkey,1862,10,4816,,159,5047.538462,
Turkey,1863,10,5151,,159,5247.280374,
Turkey,1864,10,4923,,159,4923,
Turkey,1865,10,3645,,160,3645,
Turkey,1866,10,3640,,160,3574.414414,
Turkey,1867,10,3546,,160,3482.108108,
Turkey,1868,10,5481,,133,5531.75,
Turkey,1869,10,3996,,143,4033,
Turkey,1870,10,4275,,153,4354.906542,
Turkey,1871,10,,,163,,
Turkey,1872,10,4252,,163,3995.413793,
Turkey,1873,10,3859,,163,3505.258333,
Turkey,1874,10,5495,,144,5208.304348,
Turkey,1875,10,4959,,151,4869.648649,
Turkey,1876,10,19710,,411,19710,
Turkey,1877,10,,,461,,
Turkey,1878,10,,,336,,
Turkey,1879,10,3726,,211,3943.048544,
Turkey,1880,10,4745,,151,5070.637255,
Turkey,1881,10,5613,,251,5998.205882,
Turkey,1882,10,,,241,,
Turkey,1883,10,4340,,231,4683.762376,
Turkey,1884,10,5166,,211,5745.857143,
Turkey,1885,10,,,211,,
Turkey,1886,10,,,231,,
Turkey,1887,10,,,211,,
Turkey,1888,10,7676,,221,8537.591837,
Turkey,1889,10,7338,,260,7919.227723,
Turkey,1890,10,6318,,236,6751.588235,
Turkey,1891,10,6279,,247,6844.11,
Turkey,1892,10,6474,,241,7127.939394,
Turkey,1893,10,6601,,247,7195.09,
Turkey,1894,10,6518,,234,7034.277228,
Turkey,1895,10,6745,,231,7352.05,
Turkey,1896,10,6062,,261,6674.323232,
Turkey,1897,10,5986,,436,6460.138614,
Turkey,1898,10,6914,,336,7388.490196,
Turkey,1899,10,7497,,235,7857.432692,
Turkey,1900,,6650,,273,6650,
Turkey,1901,,6717,,275,6842.551402,
Turkey,1902,,5733,,266,5895.254717,
Turkey,1903,,5656,,266,5816.075472,
Turkey,1904,,5580,,239,5792.571429,
Turkey,1905,,,,298,,
Turkey,1906,,,,310,,
Turkey,1907,,,,321,,
Turkey,1908,,5500,,319,5550.925926,
Turkey,1909,,13728,,312,13855.11111,
Turkey,1910,,8773,,324,8693.245455,
Turkey,1911,,11123,,336,11021.88182,
Turkey,1912,,11817,,241,11298.71053,
Turkey,1913,,25134,,241,24031.63158,
Turkey,1914,,,,249,,
Turkey,1915,,,45568,790,,587647.7984
Turkey,1918,,,48820,400,,388519.9028
Turkey,1919,,,33528,129,,260494.1101
Turkey,1920,,,,109,,
Turkey,1921,,,,169,,
Turkey,1922,,,,209,,
Turkey,1923,,,,129,,
Turkey,1924,,,17820,129,,148602.831
Turkey,1925,,,18198,129,,149023.422
Turkey,1926,,,42121,129,,343554.6504
Turkey,1927,,,37030,99,,309427.2143
Turkey,1928,,,35587,129,,294961.4808
Turkey,1929,,,32775,129,,271105.5303
Turkey,1930,,,29704,149,,254974.9015
Turkey,1931,,,26471,145,,253533.3556
Turkey,1932,,,20714,149,,224671.4517
Turkey,1933,,,21572,149,,240344.3646
Turkey,1934,,,45397,203,,479685.2039
Turkey,1935,,,51482,211,,532978.6321
Turkey,1936,,,58103,211,,594014.3159
Turkey,1937,,,65589,211,,644014.7734
Turkey,1938,,,81548,211,,823423.64
Turkey,1939,,,59371,148,,604712.8346
Turkey,1940,38,,79176,,,797505.8598
Turkey,1941,33,,108253,513,,1021294.72
Turkey,1942,50,,,513,,
Turkey,1943,43,,72406,513,,605651.4137
Turkey,1944,61,,88573,513,,723154.8325
Turkey,1945,64,,396678,514,,3156847.563
Turkey,1946,80,,278779,689,,1964648.219
