Entity,Year,Fruit consumption per capita- FAOstat
United States,1970,88.47
United States,1971,93.37
United States,1972,87.25
United States,1973,97.32
United States,1974,95.07
United States,1975,100.92
United States,1976,98.75
United States,1977,102.97
United States,1978,102
United States,1979,103.65
United States,1980,110.44
United States,1981,106.57
United States,1982,101.73
United States,1983,111.41
United States,1984,116.01
United States,1985,109.13
United States,1986,121.17
United States,1987,128.77
United States,1988,118.3
United States,1989,117.77
United States,1990,118.56
United States,1991,105.78
United States,1992,108.87
United States,1993,117.88
United States,1994,120.09
United States,1995,111.16
United States,1996,112.58
United States,1997,120.09
United States,1998,119.26
United States,1999,111.94
United States,2000,125.35
United States,2001,112.63
United States,2002,110.38
United States,2003,114.36
United States,2004,116.18
United States,2005,109.84
United States,2006,108.52
United States,2007,109.89
United States,2008,115.12
United States,2009,109.25
United States,2010,103.16
United States,2011,97.7
United States,2012,103.37
United States,2013,104.53
Uzbekistan,1992,31.67
Uzbekistan,1993,25.79
Uzbekistan,1994,27.08
Uzbekistan,1995,34.42
Uzbekistan,1996,32.41
Uzbekistan,1997,30.44
Uzbekistan,1998,27.97
Uzbekistan,1999,26.36
Uzbekistan,2000,38.21
Uzbekistan,2001,39.07
Uzbekistan,2002,40.58
Uzbekistan,2003,32.55
Uzbekistan,2004,38.53
Uzbekistan,2005,41.42
Uzbekistan,2006,54.97
Uzbekistan,2007,57.69
Uzbekistan,2008,62.66
Uzbekistan,2009,68.46
Uzbekistan,2010,75.92
Uzbekistan,2011,76.68
Uzbekistan,2012,84.85
Uzbekistan,2013,91.17
Uruguay,1961,53.8
Uruguay,1962,52.08
Uruguay,1963,50.99
Uruguay,1964,53.52
Uruguay,1965,48.1
Uruguay,1966,55.76
Uruguay,1967,57.86
Uruguay,1968,54.53
Uruguay,1969,61.06
Uruguay,1970,65.35
Uruguay,1971,57.18
Uruguay,1972,55.3
Uruguay,1973,46.49
Uruguay,1974,49.76
Uruguay,1975,42.24
Uruguay,1976,40.15
Uruguay,1977,45.2
Uruguay,1978,38.15
Uruguay,1979,57.24
Uruguay,1980,56.82
Uruguay,1981,54.33
Uruguay,1982,65.29
Uruguay,1983,54.1
Uruguay,1984,68.92
Uruguay,1985,58.8
Uruguay,1986,55.13
Uruguay,1987,70.35
Uruguay,1988,60.23
Uruguay,1989,55.85
Uruguay,1990,53.83
Uruguay,1991,51.34
Uruguay,1992,60.21
Uruguay,1993,57.54
Uruguay,1994,67.95
Uruguay,1995,56.29
Uruguay,1996,82.91
Uruguay,1997,95.17
Uruguay,1998,78.04
Uruguay,1999,76.75
Uruguay,2000,80.46
Uruguay,2001,92.67
Uruguay,2002,70.99
Uruguay,2003,75.8
Uruguay,2004,66.99
Uruguay,2005,83.67
Uruguay,2006,74.45
Uruguay,2007,90.29
Uruguay,2008,69.27
Uruguay,2009,73.05
Uruguay,2010,81.16
Uruguay,2011,82.07
Uruguay,2012,103.36
Uruguay,2013,71.27
Vietnam,1961,36.15
Vietnam,1962,35.43
Vietnam,1963,35.46
Vietnam,1964,35.15
Vietnam,1965,36.23
Vietnam,1966,35.69
Vietnam,1967,35.73
Vietnam,1968,35.84
Vietnam,1969,35.35
Vietnam,1970,34.94
Vietnam,1971,34.49
Vietnam,1972,34.23
Vietnam,1973,32.53
Vietnam,1974,32.73
Vietnam,1975,30.24
Vietnam,1976,30.2
Vietnam,1977,32.61
Vietnam,1978,34.52
Vietnam,1979,37.8
Vietnam,1980,42.28
Vietnam,1981,42.09
Vietnam,1982,43.47
Vietnam,1983,39.56
Vietnam,1984,41.74
Vietnam,1985,40.95
Vietnam,1986,43.94
Vietnam,1987,44.3
Vietnam,1988,43.16
Vietnam,1989,42.69
Vietnam,1990,42.21
Vietnam,1991,41.05
Vietnam,1992,43.4
Vietnam,1993,45.35
Vietnam,1994,45.63
Vietnam,1995,47.65
Vietnam,1996,49.88
Vietnam,1997,47.88
Vietnam,1998,48.32
Vietnam,1999,47.02
Vietnam,2000,51.65
Vietnam,2001,49.65
Vietnam,2002,53.42
Vietnam,2003,57.58
Vietnam,2004,61.48
Vietnam,2005,63.52
Vietnam,2006,62.42
Vietnam,2007,64.05
Vietnam,2008,65.86
Vietnam,2009,67.35
Vietnam,2010,68.05
Vietnam,2011,68.15
Vietnam,2012,68.36
Vietnam,2013,68.06
Vanuatu,1961,47.16
Vanuatu,1962,47.1
Vanuatu,1963,48.18
Vanuatu,1964,45.12
Vanuatu,1965,46.42
Vanuatu,1966,42.45
Vanuatu,1967,44.06
Vanuatu,1968,44.1
Vanuatu,1969,45.47
Vanuatu,1970,46.76
Vanuatu,1971,49.14
Vanuatu,1972,50.54
Vanuatu,1973,52.88
Vanuatu,1974,60.5
Vanuatu,1975,59.53
Vanuatu,1976,59.82
Vanuatu,1977,64.21
Vanuatu,1978,68.32
Vanuatu,1979,77.08
Vanuatu,1980,78.3
Vanuatu,1981,82.92
Vanuatu,1982,88.02
Vanuatu,1983,92.5
Vanuatu,1984,95.8
Vanuatu,1985,98.24
Vanuatu,1986,99.99
Vanuatu,1987,92.03
Vanuatu,1988,106.6
Vanuatu,1989,98.74
Vanuatu,1990,101.22
Vanuatu,1991,103.26
Vanuatu,1992,107.06
Vanuatu,1993,118.61
Vanuatu,1994,98.69
Vanuatu,1995,95.12
Vanuatu,1996,96.15
Vanuatu,1997,90.61
Vanuatu,1998,100.41
Vanuatu,1999,96.52
Vanuatu,2000,95.56
Vanuatu,2001,92.06
Vanuatu,2002,91.98
Vanuatu,2003,94.1
Vanuatu,2004,94.25
Vanuatu,2005,91.13
Vanuatu,2006,91.37
Vanuatu,2007,93.06
Vanuatu,2008,96.35
Vanuatu,2009,91.24
Vanuatu,2010,92.74
Vanuatu,2011,84.39
Vanuatu,2012,80.38
Vanuatu,2013,80.18
Venezuela,1961,155.81
Venezuela,1962,138.13
Venezuela,1963,145.67
Venezuela,1964,140.08
Venezuela,1965,143.73
Venezuela,1966,139.68
Venezuela,1967,137.3
Venezuela,1968,144.81
Venezuela,1969,145.65
Venezuela,1970,145
Venezuela,1971,143.18
Venezuela,1972,141.01
Venezuela,1973,128.82
Venezuela,1974,129.47
Venezuela,1975,120.73
Venezuela,1976,118.12
Venezuela,1977,127.98
Venezuela,1978,127.83
Venezuela,1979,121.12
Venezuela,1980,116.15
Venezuela,1981,118.44
Venezuela,1982,113.81
Venezuela,1983,107.72
Venezuela,1984,107.59
Venezuela,1985,106.79
Venezuela,1986,103.74
Venezuela,1987,104.56
Venezuela,1988,109.96
Venezuela,1989,108.66
Venezuela,1990,108.3
Venezuela,1991,112.93
Venezuela,1992,112.64
Venezuela,1993,103.38
Venezuela,1994,110.19
Venezuela,1995,101.28
Venezuela,1996,102.29
Venezuela,1997,107.33
Venezuela,1998,102.98
Venezuela,1999,103.87
Venezuela,2000,115.71
Venezuela,2001,108.55
Venezuela,2002,87.63
Venezuela,2003,77.97
Venezuela,2004,69.65
Venezuela,2005,77.62
Venezuela,2006,75.04
Venezuela,2007,76.99
Venezuela,2008,74.72
Venezuela,2009,72.2
Venezuela,2010,71.69
Venezuela,2011,81.17
Venezuela,2012,77.65
Venezuela,2013,81.68
Zambia,1961,12.48
Zambia,1962,12.94
Zambia,1963,12.43
Zambia,1964,12.36
Zambia,1965,12.12
Zambia,1966,12.67
Zambia,1967,12.42
Zambia,1968,13.13
Zambia,1969,12.75
Zambia,1970,12.28
Zambia,1971,12.24
Zambia,1972,11.57
Zambia,1973,11.5
Zambia,1974,11.45
Zambia,1975,11.29
Zambia,1976,10.97
Zambia,1977,10.99
Zambia,1978,10.91
Zambia,1979,11.4
Zambia,1980,11.64
Zambia,1981,12.05
Zambia,1982,12.1
Zambia,1983,12.15
Zambia,1984,12.04
Zambia,1985,11.99
Zambia,1986,11.97
Zambia,1987,11.98
Zambia,1988,12.13
Zambia,1989,12.06
Zambia,1990,12.01
Zambia,1991,12.01
Zambia,1992,10.47
Zambia,1993,11.16
Zambia,1994,10.86
Zambia,1995,10.19
Zambia,1996,10.7
Zambia,1997,10.71
Zambia,1998,10.06
Zambia,1999,11.07
Zambia,2000,10.26
Zambia,2001,11.25
Zambia,2002,10.95
Zambia,2003,10.23
Zambia,2004,10.11
Zambia,2005,10.23
Zambia,2006,11.35
Zambia,2007,10.76
Zambia,2008,10.44
Zambia,2009,10.26
Zambia,2010,9.66
Zambia,2011,9.51
Zambia,2012,10.47
Zambia,2013,10.23
Yemen,1961,20.34
Yemen,1962,20.63
Yemen,1963,22.39
Yemen,1964,23.64
Yemen,1965,22.3
Yemen,1966,21.57
Yemen,1967,20.62
Yemen,1968,19.57
Yemen,1969,18.61
Yemen,1970,16.18
Yemen,1971,21.23
Yemen,1972,18.93
Yemen,1973,32.71
Yemen,1974,32.67
Yemen,1975,38.03
Yemen,1976,31.38
Yemen,1977,38.28
Yemen,1978,37.59
Yemen,1979,39.6
Yemen,1980,41.83
Yemen,1981,37.57
Yemen,1982,35.71
Yemen,1983,30.88
Yemen,1984,27.14
Yemen,1985,23.98
Yemen,1986,25.27
Yemen,1987,27.43
Yemen,1988,31.94
Yemen,1989,33.81
Yemen,1990,28.58
Yemen,1991,28.84
Yemen,1992,26.76
Yemen,1993,29.17
Yemen,1994,28.08
Yemen,1995,27.98
Yemen,1996,24.85
Yemen,1997,24.12
Yemen,1998,33.4
Yemen,1999,32.28
Yemen,2000,35.41
Yemen,2001,37.75
Yemen,2002,36.11
Yemen,2003,39.98
Yemen,2004,39.39
Yemen,2005,41.17
Yemen,2006,49.39
Yemen,2007,54.25
Yemen,2008,58.95
Yemen,2009,51.23
Yemen,2010,49.05
Yemen,2011,44.56
Yemen,2012,45.65
Yemen,2013,52.64
Zimbabwe,1961,13.78
Zimbabwe,1962,14.34
Zimbabwe,1963,14.54
Zimbabwe,1964,14.35
Zimbabwe,1965,13.55
Zimbabwe,1966,12.31
Zimbabwe,1967,11.77
Zimbabwe,1968,11.85
Zimbabwe,1969,11.9
Zimbabwe,1970,11.78
Zimbabwe,1971,11.78
Zimbabwe,1972,12.02
Zimbabwe,1973,11.76
Zimbabwe,1974,11.65
Zimbabwe,1975,11.97
Zimbabwe,1976,11.92
Zimbabwe,1977,12.01
Zimbabwe,1978,12.11
Zimbabwe,1979,11.92
Zimbabwe,1980,12.16
Zimbabwe,1981,12.49
Zimbabwe,1982,12.35
Zimbabwe,1983,12.22
Zimbabwe,1984,12.1
Zimbabwe,1985,11.97
Zimbabwe,1986,12.35
Zimbabwe,1987,12.13
Zimbabwe,1988,12.81
Zimbabwe,1989,12.34
Zimbabwe,1990,12.68
Zimbabwe,1991,13.13
Zimbabwe,1992,11.24
Zimbabwe,1993,12.76
Zimbabwe,1994,12.91
Zimbabwe,1995,10.64
Zimbabwe,1996,10.82
Zimbabwe,1997,11.06
Zimbabwe,1998,9.86
Zimbabwe,1999,10.03
Zimbabwe,2000,10.66
Zimbabwe,2001,12.15
Zimbabwe,2002,12.87
Zimbabwe,2003,14.33
Zimbabwe,2004,15.07
Zimbabwe,2005,10.54
Zimbabwe,2006,13.13
Zimbabwe,2007,13.91
Zimbabwe,2008,14.48
Zimbabwe,2009,14.26
Zimbabwe,2010,16.12
Zimbabwe,2011,17.19
Zimbabwe,2012,17.9
Zimbabwe,2013,15.32
